"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0W110","2020-02-21 21:00:00","16.000","-99.000","-99.000","12.500","0.860","1026.300","","0.000","-99.000","-99.000","-99.000","15.800","","12.400",""
"C0R670","2020-02-21 21:00:00","26.000","13.000","2.300","22.100","0.690","1024.200","","0.000","-99.000","-99.000","-99.000","25.300","","20.900",""
"C0X120","2020-02-21 21:00:00","28.000","2.000","2.300","17.800","0.910","1024.400","","0.000","-99.000","-99.000","-99.000","23.500","","15.000",""
"C0R100","2020-02-21 21:00:00","1006.000","333.000","0.900","12.900","0.900","913.800","","0.000","-99.000","-99.000","-99.000","20.100","","10.100",""
"C0C700","2020-02-21 21:00:00","151.000","0.000","0.000","16.500","0.880","1010.000","","0.000","-99.000","-99.000","-99.000","20.400","","15.300",""
"CM0190","2020-02-21 21:00:00","280.000","101.000","0.800","15.300","0.900","995.600","","0.000","-99.000","-99.000","-99.000","18.700","","13.100",""
"C0W130","2020-02-21 21:00:00","18.000","40.000","3.000","18.000","0.840","1023.500","","0.000","-99.000","-99.000","-99.000","20.900","","17.800",""
"C0F9R0","2020-02-21 21:00:00","20.000","0.000","0.100","17.100","1.000","1025.600","","0.000","-99.000","-99.000","-99.000","20.000","","15.600",""
"C0V660","2020-02-21 21:00:00","25.000","7.000","2.500","19.200","0.850","1024.300","","0.000","8.200","2.000","","25.500","","15.800",""
"C0G780","2020-02-21 21:00:00","27.000","29.000","0.700","17.700","0.850","1023.200","","0.000","-99.000","-99.000","-99.000","21.500","","15.900",""
"C0C590","2020-02-21 21:00:00","72.000","156.000","1.000","14.800","0.960","1018.200","","0.000","-99.000","-99.000","-99.000","19.400","","14.400",""
"C0M790","2020-02-21 21:00:00","15.000","42.000","1.500","17.100","0.880","1023.700","","0.000","-99.000","-99.000","-99.000","22.300","","15.000",""
"C0R130","2020-02-21 21:00:00","1040.000","90.000","2.100","15.000","0.830","907.700","","0.000","-99.000","-99.000","-99.000","20.000","","13.000",""
"C0AH30","2020-02-21 21:00:00","755.000","145.000","5.500","15.400","1.000","941.000","","0.500","-99.000","-99.000","-99.000","20.200","","13.700",""
"C0X170","2020-02-21 21:00:00","50.000","37.000","1.800","18.400","0.960","1019.900","","0.000","-99.000","-99.000","-99.000","24.800","","14.600",""
"C0K291","2020-02-21 21:00:00","8.000","24.000","2.300","17.000","0.920","1026.100","","0.000","-99.000","-99.000","-99.000","20.800","","15.400",""
"C0D480","2020-02-21 21:00:00","223.000","0.000","0.000","15.400","0.950","1000.300","","0.000","-99.000","-99.000","-99.000","20.800","","11.500",""
"C0F0C0","2020-02-21 21:00:00","983.000","23.000","1.300","12.400","0.990","915.100","","0.000","-99.000","-99.000","-99.000","20.000","","11.100",""
"C0U860","2020-02-21 21:00:00","5.000","28.000","1.000","20.600","0.770","1026.300","","0.000","-99.000","-99.000","-99.000","24.500","","17.200",""
"C0UA50","2020-02-21 21:00:00","808.000","150.000","1.300","14.500","0.860","935.100","","1.500","-99.000","-99.000","-99.000","17.300","","12.700",""
"C0X320","2020-02-21 21:00:00","30.000","15.000","2.400","17.900","0.860","1022.200","","0.000","-99.000","-99.000","-99.000","24.700","","13.900",""
"C0T960","2020-02-21 21:00:00","120.000","182.000","0.300","16.800","0.990","1013.400","","0.000","-99.000","-99.000","-99.000","24.400","","13.100",""
"C0SA80","2020-02-21 21:00:00","136.000","258.000","0.400","18.400","0.900","1011.500","","0.000","-99.000","-99.000","-99.000","23.900","","15.700",""
"C0F9Q0","2020-02-21 21:00:00","149.000","316.000","0.300","16.100","1.000","1008.600","","0.000","-99.000","-99.000","-99.000","20.600","","14.800",""
"C0F9X0","2020-02-21 21:00:00","166.000","359.000","2.200","15.900","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","19.600","","15.300",""
"C0F0D0","2020-02-21 21:00:00","3171.000","143.000","1.900","6.700","0.090","703.900","","0.000","-99.000","-99.000","-99.000","11.000","","-0.800",""
"C0S730","2020-02-21 21:00:00","110.000","49.000","4.300","19.300","0.930","1014.700","","0.000","-99.000","-99.000","-99.000","23.300","","19.000",""
"C0T790","2020-02-21 21:00:00","2830.000","359.000","1.300","4.100","0.610","733.300","","0.000","-99.000","-99.000","-99.000","16.300","","1.700",""
"C0M830","2020-02-21 21:00:00","540.000","353.000","0.900","15.400","0.800","965.700","","0.000","-99.000","-99.000","-99.000","24.300","","11.800",""
"C0V750","2020-02-21 21:00:00","50.000","23.000","2.400","19.200","0.870","1021.500","","0.000","-99.000","-99.000","-99.000","25.100","","15.800",""
"C0K530","2020-02-21 21:00:00","12.000","41.000","2.000","16.900","0.890","1025.400","","0.000","-99.000","-99.000","-99.000","20.500","","15.600",""
"C0M780","2020-02-21 21:00:00","30.000","49.000","1.100","17.200","0.880","1023.400","","0.000","-99.000","-99.000","-99.000","23.100","","14.700",""
"C0K510","2020-02-21 21:00:00","10.000","14.000","1.300","16.900","0.890","1024.800","","0.000","-99.000","-99.000","-99.000","21.300","","14.700",""
"C0D650","2020-02-21 21:00:00","97.000","43.000","0.900","16.100","0.890","1016.100","","0.000","-99.000","-99.000","-99.000","19.200","","15.800",""
"C0V630","2020-02-21 21:00:00","19.000","9.000","2.000","18.700","0.840","1026.300","","0.000","-99.000","-99.000","-99.000","22.200","","16.400",""
"C0U910","2020-02-21 21:00:00","17.000","286.000","1.200","18.900","0.810","1024.500","","0.000","-99.000","-99.000","-99.000","24.500","","15.900",""
"C0U600","2020-02-21 21:00:00","10.000","264.000","0.600","18.100","0.910","1025.100","","0.000","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0G820","2020-02-21 21:00:00","29.000","0.000","0.200","16.700","0.910","1023.800","","0.000","-99.000","-99.000","-99.000","23.300","","13.700",""
"C0R590","2020-02-21 21:00:00","72.000","355.000","1.300","19.800","0.990","1017.500","","0.000","-99.000","-99.000","-99.000","25.800","","15.300",""
"C0A9E0","2020-02-21 21:00:00","26.000","342.000","1.300","18.400","0.790","1024.900","","0.000","-99.000","-99.000","-99.000","25.200","","18.100",""
"C0R480","2020-02-21 21:00:00","57.000","40.000","1.200","20.500","0.780","1019.400","","0.000","-99.000","-99.000","-99.000","26.500","","15.000",""
"C0X300","2020-02-21 21:00:00","70.000","46.000","0.700","17.800","0.890","1018.100","","0.500","-99.000","-99.000","-99.000","23.900","","13.000",""
"C0U970","2020-02-21 21:00:00","7.000","11.000","0.700","19.300","0.800","1026.900","","0.000","-99.000","-99.000","-99.000","23.400","","16.400",""
"C0R340","2020-02-21 21:00:00","230.000","48.000","0.700","17.400","0.940","999.600","","0.000","-99.000","-99.000","-99.000","25.600","","17.000",""
"C0M750","2020-02-21 21:00:00","10.000","32.000","3.200","17.300","0.880","1025.300","","0.000","-99.000","-99.000","-99.000","21.200","","15.500",""
"C0I110","2020-02-21 21:00:00","161.000","34.000","1.100","18.100","0.870","1008.800","","0.000","-99.000","-99.000","-99.000","23.800","","13.800",""
"C0V370","2020-02-21 21:00:00","74.000","0.000","0.100","17.700","0.920","1018.100","","0.000","-99.000","-99.000","-99.000","25.800","","12.900",""
"C0C690","2020-02-21 21:00:00","242.000","205.000","0.500","14.700","0.860","998.600","","0.000","-99.000","-99.000","-99.000","22.700","","14.700",""
"C0A540","2020-02-21 21:00:00","401.000","0.000","0.000","15.400","0.970","980.000","","0.000","-99.000","-99.000","-99.000","21.300","","15.400",""
"C0SA60","2020-02-21 21:00:00","6.000","322.000","1.200","19.600","0.840","1025.800","","0.500","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0H950","2020-02-21 21:00:00","192.000","0.000","0.000","15.500","0.990","1004.800","","0.000","-99.000","-99.000","-99.000","23.700","","11.600",""
"C0O960","2020-02-21 21:00:00","112.000","2.000","1.300","17.200","0.910","1013.100","","0.000","-99.000","-99.000","-99.000","25.000","","13.900",""
"C0E880","2020-02-21 21:00:00","507.000","122.000","2.600","14.700","0.990","967.700","","0.000","-99.000","-99.000","-99.000","18.300","","14.000",""
"C0AH10","2020-02-21 21:00:00","30.000","310.000","1.800","19.200","1.000","1023.500","","0.000","-99.000","-99.000","-99.000","25.000","","17.200",""
"C0R680","2020-02-21 21:00:00","13.000","19.000","1.800","22.300","0.730","1025.200","","0.000","-99.000","-99.000","-99.000","24.400","","21.200",""
"C0X210","2020-02-21 21:00:00","38.000","19.000","1.800","17.700","0.940","1020.300","","0.000","-99.000","-99.000","-99.000","23.200","","14.100",""
"C0D430","2020-02-21 21:00:00","87.000","0.000","0.000","16.300","0.980","1016.000","","0.000","-99.000","-99.000","-99.000","20.800","","10.600",""
"C0AD30","2020-02-21 21:00:00","20.000","292.000","1.200","18.400","0.810","1023.000","","0.000","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0R240","2020-02-21 21:00:00","87.000","48.000","0.600","17.600","0.840","1015.200","","0.000","-99.000","-99.000","-99.000","27.000","","13.500",""
"C0AI30","2020-02-21 21:00:00","26.000","219.000","1.600","19.100","0.850","1025.200","","0.000","-99.000","-99.000","-99.000","24.700","","17.200",""
"C0U960","2020-02-21 21:00:00","1885.000","351.000","0.800","5.800","0.990","823.500","","0.500","-99.000","-99.000","-99.000","9.900","","4.900",""
"C0T9E0","2020-02-21 21:00:00","415.000","0.000","0.000","15.800","0.910","980.500","","3.500","-99.000","-99.000","-99.000","20.700","","13.700",""
"C0D550","2020-02-21 21:00:00","1956.000","167.000","1.400","8.800","0.690","819.500","","0.000","-99.000","-99.000","-99.000","15.300","","6.100",""
"C0C630","2020-02-21 21:00:00","209.000","183.000","0.400","16.300","0.890","1002.900","","0.000","-99.000","-99.000","-99.000","20.600","","13.100",""
"CM0190","2020-02-21 22:00:00","280.000","102.000","1.300","15.900","0.900","995.500","","0.000","-99.000","-99.000","-99.000","18.700","","13.100",""
"C0C700","2020-02-21 22:00:00","151.000","0.000","0.000","16.700","0.870","1009.900","","0.000","-99.000","-99.000","-99.000","20.400","","15.300",""
"C0R100","2020-02-21 22:00:00","1006.000","318.000","0.800","13.000","0.790","914.000","","0.000","-99.000","-99.000","-99.000","20.100","","10.100",""
"C0X120","2020-02-21 22:00:00","28.000","353.000","1.600","17.500","0.920","1024.700","","0.000","-99.000","-99.000","-99.000","23.500","","15.000",""
"C0R670","2020-02-21 22:00:00","26.000","5.000","1.600","22.100","0.680","1024.300","","0.000","-99.000","-99.000","-99.000","25.300","","20.900",""
"C0W110","2020-02-21 22:00:00","16.000","-99.000","-99.000","13.200","0.860","1026.800","","0.000","-99.000","-99.000","-99.000","15.800","","12.400",""
"CM0130","2020-02-21 22:00:00","11.000","20.000","3.200","18.100","0.800","1026.200","","0.000","-99.000","-99.000","-99.000","20.600","","17.300",""
"C0AC70","2020-02-21 22:00:00","71.000","0.000","0.000","18.900","0.780","1018.700","","0.000","-99.000","-99.000","-99.000","25.100","","17.000",""
"CM0100","2020-02-21 22:00:00","25.000","44.000","0.500","17.200","0.820","1024.300","","0.000","-99.000","-99.000","-99.000","19.600","","14.400",""
"C0X050","2020-02-21 22:00:00","25.000","19.000","1.500","17.000","0.990","1022.700","","0.000","-99.000","-99.000","-99.000","24.300","","13.800",""
"C0K580","2020-02-21 22:00:00","26.000","15.000","0.700","16.500","0.990","1025.200","","0.000","-99.000","-99.000","-99.000","22.000","","14.800",""
"C0G650","2020-02-21 22:00:00","34.000","0.000","0.000","17.000","0.980","1022.700","","0.000","-99.000","-99.000","-99.000","23.200","","14.900",""
"C0T9B0","2020-02-21 22:00:00","558.000","0.000","0.200","15.900","0.800","964.200","","0.000","-99.000","-99.000","-99.000","20.300","","14.000",""
"C0E850","2020-02-21 22:00:00","104.000","0.000","0.000","15.100","0.970","1014.500","","0.500","-99.000","-99.000","-99.000","19.000","","11.500",""
"C0S990","2020-02-21 22:00:00","409.000","352.000","2.600","18.200","0.840","980.600","","0.000","-99.000","-99.000","-99.000","21.000","","17.100",""
"C0X240","2020-02-21 22:00:00","394.000","175.000","0.600","14.000","0.880","981.600","","0.000","-99.000","-99.000","-99.000","22.300","","11.600",""
"C0I090","2020-02-21 22:00:00","910.000","203.000","1.300","14.700","0.710","924.000","","0.000","-99.000","-99.000","-99.000","18.700","","11.700",""
"C0I490","2020-02-21 22:00:00","1601.000","0.000","0.000","10.900","0.800","851.700","","0.000","-99.000","-99.000","-99.000","20.900","","8.500",""
"C0Z050","2020-02-21 22:00:00","830.000","0.000","0.100","14.300","0.850","935.300","","0.000","-99.000","-99.000","-99.000","17.900","","11.100",""
"C0X150","2020-02-21 22:00:00","18.000","32.000","1.400","17.400","0.930","1026.200","","0.000","-99.000","-99.000","-99.000","23.600","","15.400",""
"C0R690","2020-02-21 22:00:00","248.000","51.000","1.300","19.600","0.850","997.100","","0.000","-99.000","-99.000","-99.000","23.800","","18.200",""
"C0U720","2020-02-21 22:00:00","1260.000","0.000","0.200","12.400","1.000","898.300","","0.000","-99.000","-99.000","-99.000","18.000","","7.900",""
"C0W140","2020-02-21 22:00:00","21.000","80.000","0.900","15.400","0.650","1026.300","","0.000","-99.000","-99.000","-99.000","19.800","","13.400",""
"C0G660","2020-02-21 22:00:00","27.000","30.000","0.400","17.100","0.880","1025.000","","0.000","-99.000","-99.000","-99.000","22.200","","14.200",""
"C0U520","2020-02-21 22:00:00","517.000","234.000","1.500","14.300","0.990","970.200","","0.000","-99.000","-99.000","-99.000","22.200","","12.100",""
"C0T9G0","2020-02-21 22:00:00","605.000","26.000","0.800","16.000","0.990","960.100","","0.000","-99.000","-99.000","-99.000","20.900","","13.700",""
"C0S700","2020-02-21 22:00:00","507.000","189.000","1.000","15.600","0.950","970.400","","0.000","-99.000","-99.000","-99.000","22.200","","14.200",""
"C0Z310","2020-02-21 22:00:00","59.000","3.000","1.300","18.400","0.870","1021.100","","0.000","-99.000","-99.000","-99.000","22.400","","16.600",""
"C0V610","2020-02-21 22:00:00","22.000","1.000","2.300","18.100","0.880","1023.700","","0.000","-99.000","-99.000","-99.000","23.300","","15.500",""
"C0E610","2020-02-21 22:00:00","850.000","0.000","0.000","12.700","0.960","930.700","","0.000","-99.000","-99.000","-99.000","18.400","","11.300",""
"C0R280","2020-02-21 22:00:00","242.000","65.000","1.000","18.900","0.890","998.900","","0.000","-99.000","-99.000","-99.000","22.400","","18.200",""
"C0V450","2020-02-21 22:00:00","51.000","323.000","1.200","19.500","0.990","1020.000","","0.000","-99.000","-99.000","-99.000","26.200","","15.400",""
"C0M720","2020-02-21 22:00:00","225.000","299.000","0.700","15.200","0.980","1000.300","","0.000","-99.000","-99.000","-99.000","22.300","","13.100",""
"C0AD10","2020-02-21 22:00:00","27.000","217.000","0.800","16.800","0.980","1023.900","","0.000","-99.000","-99.000","-99.000","24.000","","16.800",""
"C0Z180","2020-02-21 22:00:00","34.000","0.000","0.200","17.900","0.840","1023.200","","0.000","-99.000","-99.000","-99.000","23.600","","16.300",""
"C0K420","2020-02-21 22:00:00","42.000","11.000","1.200","16.400","0.890","1021.800","","0.000","-99.000","-99.000","-99.000","21.500","","14.300",""
"C0D540","2020-02-21 22:00:00","227.000","0.000","0.000","14.700","0.970","1001.400","","0.000","-99.000","-99.000","-99.000","20.700","","11.800",""
"C0E590","2020-02-21 22:00:00","40.000","15.000","0.700","15.300","0.990","1021.600","","0.000","-99.000","-99.000","-99.000","19.100","","12.500",""
"C0Z330","2020-02-21 22:00:00","488.000","294.000","0.900","16.000","0.840","973.200","","0.000","-99.000","-99.000","-99.000","23.900","","13.600",""
"C0R580","2020-02-21 22:00:00","10.000","349.000","2.100","20.000","0.890","1024.900","","0.000","-99.000","-99.000","-99.000","25.700","","16.000",""
"C0S810","2020-02-21 22:00:00","65.000","336.000","2.800","19.100","0.830","1022.600","","0.000","-99.000","-99.000","-99.000","26.000","","16.800",""
"C0V820","2020-02-21 22:00:00","441.000","0.000","0.200","14.600","0.920","978.000","","0.000","-99.000","-99.000","-99.000","25.300","","13.000",""
"C0K490","2020-02-21 22:00:00","91.000","95.000","1.100","16.400","0.900","1015.700","","0.000","-99.000","-99.000","-99.000","22.900","","14.100",""
"C0SA20","2020-02-21 22:00:00","857.000","351.000","0.800","13.400","1.000","930.600","","0.000","-99.000","-99.000","-99.000","17.900","","12.700",""
"CM0140","2020-02-21 22:00:00","26.000","28.000","0.400","20.900","0.660","1024.800","","7.500","-99.000","-99.000","-99.000","24.400","","18.300",""
"C0AC80","2020-02-21 22:00:00","40.000","0.000","0.000","17.900","0.850","1022.000","","0.000","-99.000","-99.000","-99.000","24.800","","16.100",""
"C0M810","2020-02-21 22:00:00","1354.000","212.000","0.700","12.200","0.760","876.300","","0.000","-99.000","-99.000","-99.000","17.900","","8.800",""
"C0I360","2020-02-21 22:00:00","300.000","45.000","0.900","16.500","0.890","991.100","","0.000","-99.000","-99.000","-99.000","22.500","","13.900",""
"C0C620","2020-02-21 22:00:00","19.000","0.000","0.000","14.900","0.970","1024.000","","0.000","-99.000","-99.000","-99.000","22.200","","13.600",""
"C0M850","2020-02-21 22:00:00","695.000","0.000","0.000","15.600","0.920","946.500","","0.000","-99.000","-99.000","-99.000","23.600","","12.300",""
"C0UA20","2020-02-21 22:00:00","2619.000","176.000","2.200","2.100","0.890","-99.000","","0.000","-99.000","-99.000","-99.000","13.200","","2.000",""
"C0F9V0","2020-02-21 22:00:00","525.000","145.000","1.600","15.400","0.990","966.800","","0.000","-99.000","-99.000","-99.000","22.000","","13.200",""
"C0T900","2020-02-21 22:00:00","160.000","0.000","0.100","17.300","0.760","1007.400","","0.000","-99.000","-99.000","-99.000","23.400","","14.700",""
"C0K440","2020-02-21 22:00:00","35.000","337.000","1.900","16.400","0.990","1023.000","","0.000","-99.000","-99.000","-99.000","20.500","","14.200",""
"C0Z250","2020-02-21 22:00:00","1124.000","236.000","0.500","10.700","0.990","901.400","","0.000","-99.000","-99.000","-99.000","19.300","","9.400",""
"C0F0A0","2020-02-21 22:00:00","3587.000","198.000","4.300","5.400","0.030","669.100","","0.000","-99.000","-99.000","-99.000","7.600","","-2.600",""
"C0G860","2020-02-21 22:00:00","45.000","53.000","0.500","17.300","0.930","1020.400","","0.000","-99.000","-99.000","-99.000","22.900","","15.500",""
"C0V790","2020-02-21 22:00:00","410.000","30.000","0.500","18.100","0.700","978.200","","0.000","-99.000","-99.000","-99.000","25.600","","13.500",""
"C0V740","2020-02-21 22:00:00","60.000","342.000","1.000","18.400","0.950","1020.500","","0.000","-99.000","-99.000","-99.000","25.700","","14.200",""
"C0Z200","2020-02-21 22:00:00","153.000","0.000","0.000","17.200","0.990","1010.600","","0.000","-99.000","-99.000","-99.000","22.800","","13.100",""
"C0K520","2020-02-21 22:00:00","10.000","30.000","1.500","16.400","0.900","1024.800","","0.000","-99.000","-99.000","-99.000","21.100","","14.800",""
"C0X250","2020-02-21 22:00:00","33.000","42.000","2.200","17.500","0.920","1022.800","","0.000","-99.000","-99.000","-99.000","23.400","","15.100",""
"C0S940","2020-02-21 22:00:00","150.000","277.000","1.500","20.400","0.720","1009.700","","0.000","-99.000","-99.000","-99.000","25.400","","18.300",""
"CM0110","2020-02-21 22:00:00","7.000","35.000","1.200","17.100","0.800","1026.400","","-99.000","-99.000","-99.000","-99.000","20.300","","16.000",""
"C0A970","2020-02-21 22:00:00","96.000","335.000","2.600","18.300","0.990","1016.800","","1.500","-99.000","-99.000","-99.000","22.400","","16.600",""
"C0M700","2020-02-21 22:00:00","150.000","103.000","0.600","15.400","0.980","1009.900","","0.000","-99.000","-99.000","-99.000","23.800","","12.400",""
"C0U990","2020-02-21 22:00:00","31.000","276.000","0.900","18.200","0.810","1024.200","","0.000","-99.000","-99.000","-99.000","24.700","","15.500",""
"C0D590","2020-02-21 22:00:00","143.000","34.000","0.700","15.600","0.960","1011.700","","0.000","-99.000","-99.000","-99.000","18.100","","15.000",""
"C0S790","2020-02-21 22:00:00","236.000","302.000","1.600","18.100","0.810","1001.500","","0.000","-99.000","-99.000","-99.000","24.800","","16.900",""
"C0A570","2020-02-21 22:00:00","360.000","0.000","0.000","15.300","0.950","986.100","","0.000","-99.000","-99.000","-99.000","21.000","","14.500",""
"C0M800","2020-02-21 22:00:00","440.000","77.000","0.300","16.100","0.820","976.500","","0.000","-99.000","-99.000","-99.000","23.900","","12.900",""
"C0E870","2020-02-21 22:00:00","34.000","0.000","0.000","15.300","0.990","1025.100","","0.000","-99.000","-99.000","-99.000","18.700","","12.900",""
"C0V490","2020-02-21 22:00:00","20.000","356.000","1.800","19.700","0.960","1024.200","","0.000","-99.000","-99.000","-99.000","23.600","","17.900",""
"C0M710","2020-02-21 22:00:00","15.000","15.000","1.200","16.700","0.900","1025.300","","0.000","-99.000","-99.000","-99.000","20.800","","15.500",""
"C0D570","2020-02-21 22:00:00","15.000","0.000","0.000","15.400","1.000","1025.800","","0.000","-99.000","-99.000","-99.000","19.700","","12.400",""
"C0S910","2020-02-21 22:00:00","212.000","84.000","1.400","21.000","0.990","1003.600","","0.000","6.800","84.000","","22.900","","19.900",""
"C0M650","2020-02-21 22:00:00","20.000","15.000","1.400","16.500","0.910","1024.800","","0.000","-99.000","-99.000","-99.000","22.100","","14.700",""
"C0K280","2020-02-21 22:00:00","23.000","15.000","2.000","16.100","0.950","1026.500","","0.000","-99.000","-99.000","-99.000","22.100","","14.500",""
"C0X310","2020-02-21 22:00:00","9.000","33.000","3.400","17.600","0.870","1026.400","","0.000","-99.000","-99.000","-99.000","21.100","","16.600",""
"C0A9C0","2020-02-21 22:00:00","35.000","0.000","0.100","17.700","0.880","1023.700","","0.000","-99.000","-99.000","-99.000","24.700","","17.700",""
"C0V810","2020-02-21 22:00:00","32.000","341.000","2.300","18.700","1.000","1021.600","","0.000","-99.000","-99.000","-99.000","22.400","","16.600",""
"C0E730","2020-02-21 22:00:00","26.000","38.000","0.400","16.700","0.900","1022.800","","0.000","-99.000","-99.000","-99.000","20.800","","13.400",""
"C0V770","2020-02-21 22:00:00","26.000","325.000","0.700","18.500","0.850","1023.200","","0.000","-99.000","-99.000","-99.000","25.800","","15.500",""
"C0UA10","2020-02-21 22:00:00","1711.000","345.000","0.700","7.700","1.000","842.100","","0.500","-99.000","-99.000","-99.000","12.700","","4.600",""
"C0R660","2020-02-21 22:00:00","20.000","137.000","1.300","19.500","0.800","1024.600","","0.000","-99.000","-99.000","-99.000","23.600","","14.900",""
"C0M640","2020-02-21 22:00:00","155.000","15.000","1.400","16.200","0.990","1008.500","","0.000","-99.000","-99.000","-99.000","23.200","","13.400",""
"C0S660","2020-02-21 22:00:00","794.000","207.000","0.300","15.100","0.890","939.200","","0.000","-99.000","-99.000","-99.000","20.200","","9.900",""
"C0G900","2020-02-21 22:00:00","20.000","32.000","1.700","17.800","0.900","1023.200","","0.000","-99.000","-99.000","-99.000","20.000","","16.900",""
"C0AD40","2020-02-21 22:00:00","32.000","0.000","0.100","17.800","0.840","1023.400","","0.000","-99.000","-99.000","-99.000","23.400","","13.400",""
"C0UA00","2020-02-21 22:00:00","392.000","163.000","0.400","16.800","0.900","982.900","","0.000","-99.000","-99.000","-99.000","24.200","","12.100",""
"C0I080","2020-02-21 22:00:00","536.000","0.000","0.000","14.200","0.890","968.000","","0.000","-99.000","-99.000","-99.000","23.500","","11.800",""
"C0UA30","2020-02-21 22:00:00","1397.000","220.000","0.400","10.100","1.000","871.600","","0.000","-99.000","-99.000","-99.000","14.200","","7.300",""
"C0Z270","2020-02-21 22:00:00","343.000","227.000","1.800","17.500","0.820","988.100","","2.000","-99.000","-99.000","-99.000","21.000","","14.900",""
"C0G750","2020-02-21 22:00:00","31.000","9.000","0.700","16.300","0.900","1024.200","","0.000","-99.000","-99.000","-99.000","20.800","","14.700",""
"C0A550","2020-02-21 22:00:00","422.000","0.000","0.000","13.900","1.000","978.600","","1.000","-99.000","-99.000","-99.000","21.000","","13.400",""
"C0G830","2020-02-21 22:00:00","27.000","13.000","1.000","16.800","0.940","1022.000","","0.000","-99.000","-99.000","-99.000","20.700","","14.700",""
"C0E810","2020-02-21 22:00:00","53.000","14.000","0.800","15.600","0.980","1021.400","","0.000","-99.000","-99.000","-99.000","19.000","","11.600",""
"C0R640","2020-02-21 22:00:00","21.000","29.000","1.400","20.800","0.850","1024.500","","0.000","-99.000","-99.000","-99.000","24.700","","16.500",""
"C0D580","2020-02-21 22:00:00","120.000","0.000","0.000","15.500","0.960","1013.100","","0.000","-99.000","-99.000","-99.000","20.200","","10.800",""
"C0M660","2020-02-21 22:00:00","40.000","19.000","2.100","16.900","0.900","1022.700","","0.000","-99.000","-99.000","-99.000","22.000","","14.200",""
"C0K330","2020-02-21 22:00:00","38.000","27.000","0.600","16.500","0.960","1022.000","","0.000","-99.000","-99.000","-99.000","22.000","","14.200",""
"C0E830","2020-02-21 22:00:00","37.000","8.000","1.700","16.500","0.930","1022.600","","0.000","-99.000","-99.000","-99.000","19.200","","14.600",""
"C0X290","2020-02-21 22:00:00","10.000","35.000","3.300","17.700","0.900","1025.500","","0.000","-99.000","-99.000","-99.000","20.300","","16.400",""
"C0U760","2020-02-21 22:00:00","22.000","0.000","0.000","17.100","0.990","1026.100","","0.500","-99.000","-99.000","-99.000","25.400","","15.800",""
"C0U780","2020-02-21 22:00:00","15.000","251.000","0.900","19.000","0.890","1025.900","","0.000","-99.000","-99.000","-99.000","24.100","","15.700",""
"C0H9C0","2020-02-21 22:00:00","3402.000","302.000","0.800","5.100","0.040","682.300","","0.000","-99.000","-99.000","-99.000","6.500","","-0.400",""
"C0V650","2020-02-21 22:00:00","28.000","37.000","3.100","18.200","0.900","1025.100","","0.000","-99.000","-99.000","-99.000","23.200","","15.800",""
"C0R720","2020-02-21 22:00:00","214.000","352.000","3.500","19.600","0.830","1002.100","","0.000","-99.000","-99.000","-99.000","22.900","","18.700",""
"C0K470","2020-02-21 22:00:00","97.000","89.000","1.500","17.100","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","22.800","","14.000",""
"C0T9N0","2020-02-21 22:00:00","261.000","63.000","0.900","17.100","0.930","997.800","","0.000","-99.000","-99.000","-99.000","23.400","","13.100",""
"CM0180","2020-02-21 22:00:00","313.000","0.000","0.000","16.700","0.840","991.000","","0.000","-99.000","-99.000","-99.000","26.400","","12.900",""
"C0Z070","2020-02-21 22:00:00","247.000","0.000","0.000","17.300","0.890","998.700","","0.000","-99.000","-99.000","-99.000","23.900","","14.100",""
"C0Z280","2020-02-21 22:00:00","224.000","189.000","1.300","17.300","0.890","1003.000","","0.000","-99.000","-99.000","-99.000","23.200","","14.500",""
"C0SA40","2020-02-21 22:00:00","200.000","0.000","0.200","16.500","0.930","1005.000","","0.000","-99.000","-99.000","-99.000","25.200","","14.000",""
"C0V440","2020-02-21 22:00:00","27.000","322.000","1.700","19.100","0.810","1022.700","","0.000","-99.000","-99.000","-99.000","26.300","","15.700",""
"C0R490","2020-02-21 22:00:00","49.000","14.000","1.200","19.700","0.860","1019.900","","0.000","-99.000","-99.000","-99.000","25.700","","15.800",""
"C0B010","2020-02-21 22:00:00","38.000","232.000","2.500","18.500","0.880","1020.400","","0.000","-99.000","-99.000","-99.000","25.000","","16.100",""
"C0X230","2020-02-21 22:00:00","29.000","43.000","1.600","16.600","0.910","1024.600","","0.000","-99.000","-99.000","-99.000","22.900","","13.900",""
"C0S770","2020-02-21 22:00:00","375.000","302.000","1.000","15.900","0.960","983.900","","0.000","-99.000","-99.000","-99.000","22.200","","15.900",""
"C0H890","2020-02-21 22:00:00","440.000","0.000","0.000","15.600","0.920","975.400","","0.000","-99.000","-99.000","-99.000","23.700","","12.500",""
"C0K480","2020-02-21 22:00:00","56.000","28.000","1.800","16.400","0.990","1020.000","","0.000","-99.000","-99.000","-99.000","21.200","","14.900",""
